pk,totoal_funding,github_url,homepage,category,grant_url,first_grant_date,repos
2743,7268.53,https://github.com/Quillhash/Audit_Reports,https://pawnspace.io/,NFTs,https://gitcoin.co/grants/2743/pawnspace-decentralized-nft-collateralized-lendin,2021/06/16 00:00:00,https://github.com/Quillhash/Audit_Reports
4144,7096.67,https://github.com/dorahacksglobal,https://dorahacksglobal.github.io/Hackathon-Playbook/dao/,Grants Round 12,https://gitcoin.co/grants/4144/hackathon-dao,2021/12/01 00:00:00,https://github.com/dorahacksglobal/hackerlinkbounties; https://github.com/dorahacksglobal/qf-grant-contract; https://github.com/dorahacksglobal/HackathonDAO; https://github.com/dorahacksglobal/Hackathon-Playbook; https://github.com/dorahacksglobal/BUIDL-NFT; https://github.com/dorahacksglobal/images; https://github.com/dorahacksglobal/qf-maci; https://github.com/dorahacksglobal/MACI-proofs
1141,6979.31,https://github.com/1Hive/conviction-voting-cadcad,https://github.com/1Hive/conviction-voting-cadcad,dApp Tech,https://gitcoin.co/grants/1141/conviction-voting-cadcad-model-improvements-1hive,2020/09/14 00:00:00,https://github.com/1Hive/conviction-voting-cadcad
4287,6393.35,https://github.com/guild-w,https://guildw.xyz/,Grants Round 12,https://gitcoin.co/grants/4287/zk-chat-and-guild-system-in-dark-forest,2021/12/01 00:00:00,https://github.com/guild-w/df-explorer; https://github.com/guild-w/RaritySea; https://github.com/guild-w/guild-w.github.io; https://github.com/guild-w/eth; https://github.com/guild-w/gitcoin-supporters
1855,6099.34,https://github.com/stereum-dev,https://stereum.net/,Infra Tech,https://gitcoin.co/grants/1855/stereumnet-ethereum-node-setup-infrastructure,2021/03/10 00:00:00,https://github.com/stereum-dev/ethereum2-docker-compose; https://github.com/stereum-dev/ethereum2-docker-build; https://github.com/stereum-dev/ethereum2-scanreports; https://github.com/stereum-dev/ethereum2-ansible; https://github.com/stereum-dev/ethereum2-control-center-cli; https://github.com/stereum-dev/ethereum2-control-center-web; https://github.com/stereum-dev/ethereum2-scanreports-web; https://github.com/stereum-dev/ethereum-setup; https://github.com/stereum-dev/ansible-bundler; https://github.com/stereum-dev/sba-audit-2021
2196,6027.44,https://github.com/PeepsTech,https://www.pool-party.club/,dApp Tech,https://gitcoin.co/grants/2196/pool-party-hackervilla-panvala-league,2021/03/10 00:00:00,https://github.com/PeepsTech/PoolParty-Contracts; https://github.com/PeepsTech/PoolParty-moloch2xParty-graph; https://github.com/PeepsTech/GanacheForkDAI; https://github.com/PeepsTech/moloch-v3; https://github.com/PeepsTech/snapshot-spaces; https://github.com/PeepsTech/snapshot; https://github.com/PeepsTech/Pool-Party-Minions; https://github.com/PeepsTech/Pool-Party-Badger-Minion; https://github.com/PeepsTech/Pool-Party-Aave-Minion; https://github.com/PeepsTech/pool-party-minions-subgraph
2871,5947.92,https://github.com/martriay/flashbots-explorer,https://flashbots-explorer.marto.lol/,dApp Tech,https://gitcoin.co/grants/2871/flashbots-bundle-explorer,2021/06/16 00:00:00,https://github.com/martriay/flashbots-explorer
1375,5864.02,https://github.com/usmfum/USM,https://jacob-eliosoff.medium.com/whats-the-simple,dApp Tech,https://gitcoin.co/grants/1375/usm-a-minimalist-stablecoin-nearing-launch,2020/09/14 00:00:00,https://github.com/usmfum/USM
4232,5683.46,https://github.com/grjte/zk-mafia,https://www.zkmafia.xyz/,Grants Round 12,https://gitcoin.co/grants/4232/zk-mafia-game-hackers-vs-devs,2021/12/01 00:00:00,https://github.com/grjte/zk-mafia
1571,5572.52,https://github.com/0xHabitat,,Infra Tech,https://gitcoin.co/grants/1571/habitat-grow-and-collaborate-on-ethereum,2020/12/01 00:00:00,https://github.com/0xHabitat/voting-contracts; https://github.com/0xHabitat/meta; https://github.com/0xHabitat/voting-frontend; https://github.com/0xHabitat/paper-wallet; https://github.com/0xHabitat/rosebudDAO; https://github.com/0xHabitat/tealgarden; https://github.com/0xHabitat/kiezDAO; https://github.com/0xHabitat/website; https://github.com/0xHabitat/HabitatWebsite; https://github.com/0xHabitat/habitat-rollup; https://github.com/0xHabitat/HabitatGradient; https://github.com/0xHabitat/landing-habitat; https://github.com/0xHabitat/improvements-and-bugs; https://github.com/0xHabitat/default-token-list; https://github.com/0xHabitat/assets
943,5559.54,https://github.com/paulrberg/create-eth-app,https://github.com/paulrberg/create-eth-app,Infra Tech,https://gitcoin.co/grants/943/create-eth-app,2020/06/16 00:00:00,https://github.com/paulrberg/create-eth-app
1134,5375.74,https://github.com/koushikbhargav/urbanbowl,https://github.com/koushikbhargav/urbanbowl,dApp Tech,https://gitcoin.co/grants/1134/organicblock-redefining-urban-farming,2020/09/14 00:00:00,https://github.com/koushikbhargav/urbanbowl
290,5373.03,https://github.com/hashcloak/Meson,https://github.com/hashcloak/Meson,Infra Tech,https://gitcoin.co/grants/290/meson,2021/09/08 00:00:00,https://github.com/hashcloak/Meson
3522,5294.5,https://github.com/ceramicstudio/datamodels,https://testnet.krebit.id,dApp Tech,https://gitcoin.co/grants/3522/krebit,2021/09/08 00:00:00,https://github.com/ceramicstudio/datamodels
3600,5286.26,https://github.com/unicast-project,https://github.com/unicast-project,dApp Tech,https://gitcoin.co/grants/3600/unicast,2021/09/08 00:00:00,https://github.com/unicast-project/unicast
653,5115.22,https://github.com/opengsn/gsn,https://github.com/opengsn/gsn,Infra Tech,https://gitcoin.co/grants/653/gas-stations-network,2019/09/15 00:00:00,https://github.com/opengsn/gsn
3457,5058.72,https://github.com/stake-house/eth-wizard,https://github.com/stake-house/eth-wizard,Infra Tech,https://gitcoin.co/grants/3457/eth-wizard-an-ethereum-validator-installation-wiz,2021/09/08 00:00:00,https://github.com/stake-house/eth-wizard
1240,5038.98,https://github.com/dreamteam-gg/trickle-dapp,https://zitros.github.io/trickle-dapp,Infra Tech,https://gitcoin.co/grants/1240/trickle-your-hourly-pay-cryptographically-secured,2020/09/14 00:00:00,https://github.com/dreamteam-gg/trickle-dapp
634,4824.41,https://github.com/likecoin,https://like.co/,Infra Tech,https://gitcoin.co/grants/634/likecoin-republic-of-liker-land,2020/03/23 00:00:00,https://github.com/likecoin/likecoin; https://github.com/likecoin/oice-server; https://github.com/likecoin/oice-web; https://github.com/likecoin/likecoin-contracts; https://github.com/likecoin/oice; https://github.com/likecoin/like-co; https://github.com/likecoin/likecoin-tx-poll; https://github.com/likecoin/likecoin-email-templates; https://github.com/likecoin/likecoin-prayer; https://github.com/likecoin/nginx-filebeat-amplify; https://github.com/likecoin/puttyimages-web; https://github.com/likecoin/likecoin-eth-util; https://github.com/likecoin/likecoin-button; https://github.com/likecoin/likecoin-wordpress; https://github.com/likecoin/likecoin-chain; https://github.com/likecoin/likecoin-tunnel; https://github.com/likecoin/ui-vue; https://github.com/likecoin/nuxt-google-optimize; https://github.com/likecoin/likecoin-api-public; https://github.com/likecoin/liker-land; https://github.com/likecoin/LikeCoinButton-integration; https://github.com/likecoin/vue-awesome-swiper; https://github.com/likecoin/gaia; https://github.com/likecoin/cosmos-sdk; https://github.com/likecoin/cosmos-poc-wallet; https://github.com/likecoin/hackatom-seoul-2019; https://github.com/likecoin/likecoin-app; https://github.com/likecoin/react-native-webview; https://github.com/likecoin/migrate-to-likecoin-chain; https://github.com/likecoin/docs; https://github.com/likecoin/go-ipfs; https://github.com/likecoin/iscn-poc; https://github.com/likecoin/liker-land-browser-extension; https://github.com/likecoin/iscn-ipld; https://github.com/likecoin/likecoin-button-sdk; https://github.com/likecoin/likecoin-js; https://github.com/likecoin/react-native-share-extension; https://github.com/likecoin/iscn-specs; https://github.com/likecoin/iscn-registry-index; https://github.com/likecoin/likerthon; https://github.com/likecoin/awesome-g0v-projects; https://github.com/likecoin/likecoin-ipfs-cosmosds; https://github.com/likecoin/likecoin-chain-tx-indexer; https://github.com/likecoin/iscn-io; https://github.com/likecoin/docker-nginx-amplify; https://github.com/likecoin/superlike-scheduler
562,4751.09,https://github.com/Omni-Analytics-Group/eth-data-science-course,https://github.com/Omni-Analytics-Group/eth-data-science-course,Community,https://gitcoin.co/grants/562/learning-data-science-on-the-ethereum-blockchain-,2020/03/23 00:00:00,https://github.com/Omni-Analytics-Group/eth-data-science-course
2074,4736.8,https://github.com/endowl,https://endowl.com/,dApp Tech,https://gitcoin.co/grants/2074/crypto-inheritance-for-the-metaverse-by-endowl,2021/03/10 00:00:00,https://github.com/endowl/endowl; https://github.com/endowl/estate-contracts; https://github.com/endowl/blog2; https://github.com/endowl/blog; https://github.com/endowl/lanyon; https://github.com/endowl/viacrypt; https://github.com/endowl/nucypher; https://github.com/endowl/opolis-api; https://github.com/endowl/ethdenver21-dapp; https://github.com/endowl/AlfredGoesToWork; https://github.com/endowl/react-liquid; https://github.com/endowl/create-react-app; https://github.com/endowl/crypto-asset-inventory-plugin; https://github.com/endowl/space-case; https://github.com/endowl/backtickify; https://github.com/endowl/reencryption-key-hodler; https://github.com/endowl/SNIPs
547,4601.95,https://github.com/moibit/tracy-mobile-app,https://www.gettracy.app/,Health,https://gitcoin.co/grants/547/tracy-an-intelligent-application-using-decentrali,2020/03/23 00:00:00,https://github.com/moibit/tracy-mobile-app
3501,4520.64,https://github.com/Nocturnal-Finance,https://nocturnal.finance,dApp Tech,https://gitcoin.co/grants/3501/nocturnal-finance,2021/09/08 00:00:00,https://github.com/Nocturnal-Finance/models
4276,4455.87,https://github.com/AztecProtocol,,dApp Tech,https://gitcoin.co/grants/4276/dune-dashboards-for-aztec-protocol,2021/12/01 00:00:00,https://github.com/AztecProtocol/AZTEC; https://github.com/AztecProtocol/aztec-crypto-js; https://github.com/AztecProtocol/huff; https://github.com/AztecProtocol/weierstrudel; https://github.com/AztecProtocol/zkether; https://github.com/AztecProtocol/specification; https://github.com/AztecProtocol/aztec-ganache-starter-kit; https://github.com/AztecProtocol/loan-dapp-starter-kit; https://github.com/AztecProtocol/Setup; https://github.com/AztecProtocol/barretenberg; https://github.com/AztecProtocol/sdk-starter-kit; https://github.com/AztecProtocol/ignition-verification; https://github.com/AztecProtocol/plonk-with-lookups; https://github.com/AztecProtocol/interview-test; https://github.com/AztecProtocol/aztec-2-bug-bounty; https://github.com/AztecProtocol/interview-tests; https://github.com/AztecProtocol/dev-connect-workshop; https://github.com/AztecProtocol/consolerr; https://github.com/AztecProtocol/aztec-connect-bridges; https://github.com/AztecProtocol/aztec-connect; https://github.com/AztecProtocol/solidity-coverage; https://github.com/AztecProtocol/docs; https://github.com/AztecProtocol/rpc-endpoint
256,3998.55,https://github.com/flex-dapps/enzypt,https://enzypt.io,dApp Tech,https://gitcoin.co/grants/256/enzyptio,2020/01/06 00:00:00,https://github.com/flex-dapps/enzypt
3443,3958.56,https://github.com/bainetwork,,dApp Tech,https://gitcoin.co/grants/3443/bitcoin-automatic-investment,2021/09/08 00:00:00,https://github.com/bainetwork/awesome-layer2-ethereum; https://github.com/bainetwork/contracts; https://github.com/bainetwork/website
516,3909.34,https://github.com/interspacechat/interspace.chat,https://github.com/interspacechat/interspace.chat/,Community,https://gitcoin.co/grants/516/interspacechat,2020/03/23 00:00:00,https://github.com/interspacechat/interspace.chat
1999,3751.83,https://github.com/nollied/agg-stablecoin,https://github.com/nollied/agg-stablecoin,Infra Tech,https://gitcoin.co/grants/1999/stale-decentralized-equity-exchange-equidex,2021/03/10 00:00:00,https://github.com/nollied/agg-stablecoin
2119,3680.55,https://github.com/argoapp-live,http://argoapp.live/,dApp Tech,https://gitcoin.co/grants/2119/argo-protocol,2021/03/10 00:00:00,https://github.com/argoapp-live/argo-react; https://github.com/argoapp-live/argo-be; https://github.com/argoapp-live/arweave-dns-gateway; https://github.com/argoapp-live/argo-static-site-deployer; https://github.com/argoapp-live/arweave-deploy; https://github.com/argoapp-live/argo-contracts; https://github.com/argoapp-live/argo-vesting-ui; https://github.com/argoapp-live/argo-docs; https://github.com/argoapp-live/argo-payments-js; https://github.com/argoapp-live/argo-airdrop-app; https://github.com/argoapp-live/argo-faucet-app; https://github.com/argoapp-live/argo-bounty-issue
1988,3555.08,https://github.com/mark3labs/louper,https://louper.dev,dApp Tech,https://gitcoin.co/grants/1988/louper-tool-for-inspecting-diamond-eip-2535-smart,2021/03/10 00:00:00,https://github.com/mark3labs/louper
1511,3466.76,https://github.com/decentraland,https://play.decentraland.org/?position=48%2C-45,dApp Tech,https://gitcoin.co/grants/1511/soappunk-universe,2021/06/16 00:00:00,https://github.com/decentraland/stoneage-node; https://github.com/decentraland/stoneage-browser; https://github.com/decentraland/web; https://github.com/decentraland/bronzeage-node; https://github.com/decentraland/bronzeage-editor; https://github.com/decentraland/mana; https://github.com/decentraland/proposals; https://github.com/decentraland/whitelist-sale; https://github.com/decentraland/land; https://github.com/decentraland/hexutil; https://github.com/decentraland/districts; https://github.com/decentraland/ipfs-node; https://github.com/decentraland/editor-legacy; https://github.com/decentraland/decentraland-commons; https://github.com/decentraland/provider-engine; https://github.com/decentraland/ledger-wallet-provider; https://github.com/decentraland/eth-sig-util; https://github.com/decentraland/ethalarm; https://github.com/decentraland/auction; https://github.com/decentraland/rendezvous; https://github.com/decentraland/vesting-dashboard; https://github.com/decentraland/marketplace-legacy; https://github.com/decentraland/cli; https://github.com/decentraland/voting; https://github.com/decentraland/contracts; https://github.com/decentraland/decentraland-rpc; https://github.com/decentraland/ethereumjs-util; https://github.com/decentraland/erc721; https://github.com/decentraland/standards; https://github.com/decentraland/dcl-tslint-config-standard; https://github.com/decentraland/bounties; https://github.com/decentraland/marketplace-contracts; https://github.com/decentraland/decentraland-eth; https://github.com/decentraland/sample-scenes; https://github.com/decentraland/vorpal; https://github.com/decentraland/eth-connect; https://github.com/decentraland/documentation; https://github.com/decentraland/eth-health; https://github.com/decentraland/dapp-boilerplate; https://github.com/decentraland/decentraland-server; https://github.com/decentraland/cli-e2e; https://github.com/decentraland/agora; https://github.com/decentraland/nifty-gg; https://github.com/decentraland/dappeteer; https://github.com/decentraland/ui; https://github.com/decentraland/MANA-community-fund-learning-content; https://github.com/decentraland/gate; https://github.com/decentraland/sdk-issues; https://github.com/decentraland/documentation-cn; https://github.com/decentraland/decentraland-dapps; https://github.com/decentraland/documentation-kr; https://github.com/decentraland/canilla; https://github.com/decentraland/DecentralandUnityPlugin; https://github.com/decentraland/dcl-sprites; https://github.com/decentraland/sample-scene-dog-cat-mouse-cheese; https://github.com/decentraland/ephemeralkey; https://github.com/decentraland/jekyll-feed; https://github.com/decentraland/jekyll-json-feed; https://github.com/decentraland/communications-server; https://github.com/decentraland/dcl-xml; https://github.com/decentraland/content-service; https://github.com/decentraland/monaco-typescript; https://github.com/decentraland/communications-protocol; https://github.com/decentraland/land-auction; https://github.com/decentraland/webrtc-broker; https://github.com/decentraland/auth-go; https://github.com/decentraland/aux-contracts; https://github.com/decentraland/roads; https://github.com/decentraland/pass-through; https://github.com/decentraland/builder; https://github.com/decentraland/ecs-reference; https://github.com/decentraland/dcl-scene-writer; https://github.com/decentraland/builder-server; https://github.com/decentraland/world; https://github.com/decentraland/kernel-legacy; https://github.com/decentraland/builder-assets; https://github.com/decentraland/decentraland-auth; https://github.com/decentraland/contracts-plugins; https://github.com/decentraland/frontend-starter; https://github.com/decentraland/avatar-assets; https://github.com/decentraland/nft-schema; https://github.com/decentraland/avatars-contract; https://github.com/decentraland/tile-map; https://github.com/decentraland/decentraland-ecs-utils; https://github.com/decentraland/deployment-map; https://github.com/decentraland/plaza-genesis; https://github.com/decentraland/plaza-asian; https://github.com/decentraland/dcl-viper; https://github.com/decentraland/dcl-gin; https://github.com/decentraland/decentraland-claim-app; https://github.com/decentraland/redux-persistence; https://github.com/decentraland/redux-persistence-engine-localstorage; https://github.com/decentraland/gltf-pipeline; https://github.com/decentraland/decentraland-experiments; https://github.com/decentraland/UnityGLTF; https://github.com/decentraland/smart-items; https://github.com/decentraland/wearables-contracts; https://github.com/decentraland/decentraland-builder-scripts; https://github.com/decentraland/explorer; https://github.com/decentraland/catalyst; https://github.com/decentraland/marketplace; https://github.com/decentraland/dao-apps; https://github.com/decentraland/peerjs-server; https://github.com/decentraland/decentraland-crypto; https://github.com/decentraland/catalyst-owner; https://github.com/decentraland/catalyst-monitor; https://github.com/decentraland/treasure-hunt; https://github.com/decentraland/decentraland-gatsby; https://github.com/decentraland/events; https://github.com/decentraland/decentraform; https://github.com/decentraland/LAND-permissions-graph; https://github.com/decentraland/catalyst-client; https://github.com/decentraland/catalyst-commons; https://github.com/decentraland/matrix-client; https://github.com/decentraland/isomorphic-form-data; https://github.com/decentraland/manaboard; https://github.com/decentraland/aragonswap; https://github.com/decentraland/debug-comms; https://github.com/decentraland/catalyst-scripts; https://github.com/decentraland/pixel-chain-mural-scene; https://github.com/decentraland/land-balance-register; https://github.com/decentraland/governance; https://github.com/decentraland/decentraland-ui-utils; https://github.com/decentraland/decentraland-crypto-utils; https://github.com/decentraland/vestings-builder; https://github.com/decentraland/collections-graph; https://github.com/decentraland/decentraland-l2-utils; https://github.com/decentraland/avatar-asset-test-tool; https://github.com/decentraland/calculate-populated-land; https://github.com/decentraland/node-runtime; https://github.com/decentraland/adr; https://github.com/decentraland/es5-context; https://github.com/decentraland/new-rpc; https://github.com/decentraland/decentraland-npc-utils; https://github.com/decentraland/automated-webgl-test; https://github.com/decentraland/atlas-server; https://github.com/decentraland/graph-node; https://github.com/decentraland/decentraland-connect; https://github.com/decentraland/issues; https://github.com/decentraland/account; https://github.com/decentraland/transactions-server; https://github.com/decentraland/decentraland-transactions; https://github.com/decentraland/mana-graph; https://github.com/decentraland/decentraland-noise-utils; https://github.com/decentraland/urn-namespaces; https://github.com/decentraland/urn-resolver; https://github.com/decentraland/decentraland-gatsby-deploy; https://github.com/decentraland/unity-renderer; https://github.com/decentraland/common-schemas; https://github.com/decentraland/dcl-ecs-quests; https://github.com/decentraland/nft-server; https://github.com/decentraland/reshaper-pre-commit-hook; https://github.com/decentraland/dummy-token; https://github.com/decentraland/dapps-issues; https://github.com/decentraland/archipelago; https://github.com/decentraland/tap-decentraland-api; https://github.com/decentraland/snapshot-spaces; https://github.com/decentraland/explorer-desktop; https://github.com/decentraland/snapshot.js; https://github.com/decentraland/renderer-protocol; https://github.com/decentraland/pow-authorization-server; https://github.com/decentraland/ethereum-blocks; https://github.com/decentraland/com.decentraland.unity-renderer; https://github.com/decentraland/js-sdk-toolchain; https://github.com/decentraland/tap-decentraland-thegraph; https://github.com/decentraland/l2-airdrop; https://github.com/decentraland/com.decentraland.unity-renderer-test; https://github.com/decentraland/unity-exercise-battle; https://github.com/decentraland/posix; https://github.com/decentraland/MultiSigWallet; https://github.com/decentraland/add-mana; https://github.com/decentraland/explorer-website; https://github.com/decentraland/explorer-technical-backlog; https://github.com/decentraland/catalyst-comms-peer; https://github.com/decentraland/kernel-interface; https://github.com/decentraland/tap-opensea; https://github.com/decentraland/sdk; https://github.com/decentraland/kernel; https://github.com/decentraland/explorer-desktop-launcher; https://github.com/decentraland/set-rollout-action; https://github.com/decentraland/catalyst-api-specs; https://github.com/decentraland/bid-contract; https://github.com/decentraland/opscli; https://github.com/decentraland/test-scene-integration; https://github.com/decentraland/dcl-quests-api-spec; https://github.com/decentraland/talent-hub; https://github.com/decentraland/subtitle.js; https://github.com/decentraland/landing-festival; https://github.com/decentraland/linker-dapp; https://github.com/decentraland/dcl-deploy-action; https://github.com/decentraland/wasm-quickjs-loader; https://github.com/decentraland/ion-sfu; https://github.com/decentraland/tpr-graph; https://github.com/decentraland/ion-sdk-js; https://github.com/decentraland/decentraland-crypto-middleware; https://github.com/decentraland/sfu-test; https://github.com/decentraland/dcl-voice; https://github.com/decentraland/themetaversefestival; https://github.com/decentraland/decentraland-crypto-fetch; https://github.com/decentraland/builder-client; https://github.com/decentraland/eslint-config; https://github.com/decentraland/socket-pool; https://github.com/decentraland/nft_bazl; https://github.com/decentraland/snapshots-fetcher; https://github.com/decentraland/wearable-preview; https://github.com/decentraland/third-party-api-resolver-example; https://github.com/decentraland/ecs-types; https://github.com/decentraland/ecs-math; https://github.com/decentraland/FFMPEGMediaDecoder; https://github.com/decentraland/decentraland-lists-graph; https://github.com/decentraland/crdt; https://github.com/decentraland/content-validator; https://github.com/decentraland/rpc
4213,3411.88,https://github.com/phated,https://github.com/phated,Grants Round 12,https://gitcoin.co/grants/4213/blaine-bublitz-ethzk-infrastructure-ecosystem-dev,2021/12/01 00:00:00,https://github.com/phated/.github; https://github.com/phated/.github-1; https://github.com/phated/2013.cascadiajs.com; https://github.com/phated/aalto-xml; https://github.com/phated/activeadmin; https://github.com/phated/binaryen; https://github.com/phated/blake2b-wasm; https://github.com/phated/circom; https://github.com/phated/circom-starter; https://github.com/phated/circom_old; https://github.com/phated/circom_runtime; https://github.com/phated/darksea-market; https://github.com/phated/df-snarker; https://github.com/phated/eslint-plugin-import; https://github.com/phated/esy; https://github.com/phated/Face; https://github.com/phated/ffjavascript; https://github.com/phated/ghst-staking; https://github.com/phated/github-download-directory; https://github.com/phated/grain; https://github.com/phated/grain-advent-of-code; https://github.com/phated/grain-lang.org; https://github.com/phated/grain-web-example; https://github.com/phated/grunt-dojo; https://github.com/phated/hardhat; https://github.com/phated/hardhat-abi-exporter; https://github.com/phated/hardhat-contract-sizer; https://github.com/phated/hello-wagi-grain; https://github.com/phated/homebrew-tap; https://github.com/phated/jackson-databind; https://github.com/phated/js_of_ocaml; https://github.com/phated/melange-basic-template; https://github.com/phated/my-first-plugin; https://github.com/phated/node-gapi; https://github.com/phated/node-liftoff; https://github.com/phated/ocaml; https://github.com/phated/OCamlCppExn; https://github.com/phated/opam-repository; https://github.com/phated/opam-repository-mingw; https://github.com/phated/phated; https://github.com/phated/ProceduralPlanet; https://github.com/phated/r1csfile; https://github.com/phated/readable-stream; https://github.com/phated/reasonable; https://github.com/phated/release-please; https://github.com/phated/setup-ocaml; https://github.com/phated/snarkjs; https://github.com/phated/snarky-sudoku; https://github.com/phated/twentyfive-stars; https://github.com/phated/unionfs; https://github.com/phated/v06-round2-client; https://github.com/phated/v06-round3-client; https://github.com/phated/wagi-fileserver; https://github.com/phated/wasmbuilder; https://github.com/phated/web-worker
2427,3384.14,https://github.com/nftbase,https://nftbase.ai,NFTs,https://gitcoin.co/grants/2427/nftbase-dao-based-nft-marketplace-where-you-can-d,2021/06/16 00:00:00,https://github.com/nftbase/community; https://github.com/nftbase/community-1
1102,3357.58,https://github.com/AstralProtocol,https://astral.global,Infra Tech,https://gitcoin.co/grants/1102/astral,2020/09/14 00:00:00,https://github.com/AstralProtocol/overview; https://github.com/AstralProtocol/sl-green-bond; https://github.com/AstralProtocol/smart-green-bond; https://github.com/AstralProtocol/hyperaware-core; https://github.com/AstralProtocol/astralprotocol; https://github.com/AstralProtocol/devgrants; https://github.com/AstralProtocol/sprout; https://github.com/AstralProtocol/GeoDID-Browser; https://github.com/AstralProtocol/astral-docs; https://github.com/AstralProtocol/spatial-sol; https://github.com/AstralProtocol/wrapperTest; https://github.com/AstralProtocol/IPLD-GeoTIFF-1
403,3262.11,https://github.com/TrueLevelSA/swap-box,https://www.swapbox.cash,dApp Tech,https://gitcoin.co/grants/403/swap-box,2020/06/16 00:00:00,https://github.com/TrueLevelSA/swap-box
822,3177.84,https://github.com/lukso-network,,dApp Tech,https://gitcoin.co/grants/822/lukso-the-blockchain-for-new-digital-lifestyle,2020/06/16 00:00:00,https://github.com/lukso-network/rICO-js; https://github.com/lukso-network/l14-chain-spec; https://github.com/lukso-network/l14-dapps-validators; https://github.com/lukso-network/lukso-dapps-voting; https://github.com/lukso-network/network-poa-consensus-contracts; https://github.com/lukso-network/l14-faucet-app; https://github.com/lukso-network/wiki; https://github.com/lukso-network/LIPs; https://github.com/lukso-network/nfc-tag-js; https://github.com/lukso-network/rICO-smart-contracts; https://github.com/lukso-network/standards-implementations; https://github.com/lukso-network/parityscripts; https://github.com/lukso-network/l14-deploy-node-gcloud; https://github.com/lukso-network/network-hbbft-posdao-contracts; https://github.com/lukso-network/js-ipfs; https://github.com/lukso-network/universalprofile-subgraph; https://github.com/lukso-network/l16-deploy-node-gcloud; https://github.com/lukso-network/network-optimism-integration; https://github.com/lukso-network/ethereum-blockies-base64; https://github.com/lukso-network/network-configs-deprecated
2316,3158.15,https://github.com/ownership-labs,https://github.com/ownership-labs,NFTs,https://gitcoin.co/grants/2316/datatoken-open-marketplace-for-decentralized-data,2021/03/10 00:00:00,https://github.com/ownership-labs/wanxiang-hackathon; https://github.com/ownership-labs/DataToken; https://github.com/ownership-labs/Compute-to-Data; https://github.com/ownership-labs/dt-contracts; https://github.com/ownership-labs/AuthComputa; https://github.com/ownership-labs/ownership-dapp; https://github.com/ownership-labs/dt-examples; https://github.com/ownership-labs/ZEN
212,3125.49,https://github.com/thxprotocol,,dApp Tech,https://gitcoin.co/grants/212/thx-tokenized-rewards-in-any-app,2020/01/06 00:00:00,https://github.com/thxprotocol/daico-tests; https://github.com/thxprotocol/daico; https://github.com/thxprotocol/poc-client; https://github.com/thxprotocol/poc-contracts; https://github.com/thxprotocol/wallet; https://github.com/thxprotocol/contracts; https://github.com/thxprotocol/open-social-integration; https://github.com/thxprotocol/api
1870,3105.44,https://github.com/rebase-network,https://rebase.network/,Community,https://gitcoin.co/grants/1870/rebase-community-rebase-qu-kuai-lian-ji-zhu-she-q,2021/03/10 00:00:00,https://github.com/rebase-network/ckb-wallet-generator; https://github.com/rebase-network/blockchain-tools; https://github.com/rebase-network/online-tools; https://github.com/rebase-network/blockstack-todo-list; https://github.com/rebase-network/jupyter-ppt; https://github.com/rebase-network/substrate-auxpow-template; https://github.com/rebase-network/web3daily; https://github.com/rebase-network/hs-airdrop; https://github.com/rebase-network/synapse-extension; https://github.com/rebase-network/ckb-cache-layer; https://github.com/rebase-network/simplestdapp; https://github.com/rebase-network/erc20-generator; https://github.com/rebase-network/synapse-website; https://github.com/rebase-network/tokenbridge; https://github.com/rebase-network/tokenbridge-frontend; https://github.com/rebase-network/xhalflife-base; https://github.com/rebase-network/taowa-protocol; https://github.com/rebase-network/pow-er; https://github.com/rebase-network/code-review; https://github.com/rebase-network/who-is-hiring; https://github.com/rebase-network/2021Q2-hackathon; https://github.com/rebase-network/client.creatorsdaily.com; https://github.com/rebase-network/codimd; https://github.com/rebase-network/UniswapV3-Learning; https://github.com/rebase-network/UniswapV2-Learning; https://github.com/rebase-network/rostra-frontend; https://github.com/rebase-network/Rebase-University; https://github.com/rebase-network/prometheus-monitor
3496,2952.83,https://github.com/bridges-inc/neeedle,,Infra Tech,https://gitcoin.co/grants/3496/the-easiest-debugger-tool-for-smart-contracts,2021/09/08 00:00:00,https://github.com/bridges-inc/neeedle
556,2830.03,https://github.com/Department-of-Decentralization/Ecosystem-Job-Openings,https://decentralala.com,dApp Tech,https://gitcoin.co/grants/556/the-department-of-decentralization-nee-ethberlin,2020/03/23 00:00:00,https://github.com/Department-of-Decentralization/Ecosystem-Job-Openings
413,2725.24,https://github.com/scco/fusion,https://fusion.li,Infra Tech,https://gitcoin.co/grants/413/open-source-web3-icon-set,2020/01/06 00:00:00,https://github.com/scco/fusion
389,2647.35,https://github.com/whatisonchain/whatisonchain,https://alphaonchain.com,dApp Tech,https://gitcoin.co/grants/389/alphaonchain,2020/12/01 00:00:00,https://github.com/whatisonchain/whatisonchain
2180,2560.31,https://github.com/Banq-Development/hodler-contracts,https://hedgehog.financial/,dApp Tech,https://gitcoin.co/grants/2180/hedgehog-hedge-downside-risk-for-your-crypto-posi,2021/03/10 00:00:00,https://github.com/Banq-Development/hodler-contracts
1099,2531.01,https://github.com/ParcelHQ/parcel,https://parcel.money,dApp Tech,https://gitcoin.co/grants/1099/parcel-simplifying-crypto-payroll-treasury-manage,2020/09/14 00:00:00,https://github.com/ParcelHQ/parcel
